# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 802 118 4717 1078
p 2 1 850 69 13638 1455
p 2 2 801 117 8051 1275
p 2 0 818 102 8264 1332
p 2 0 828 92 8508 1393
p 2 0 678 242 2830 944
p 2 1 835 84 12043 1401
p 2 1 880 39 11380 1539
p 2 2 861 57 11134 1468
p 2 2 862 56 12333 1437
p 2 0 809 111 5904 1148
p 2 3 843 74 13796 1417
p 2 7 897 16 13785 1541
p 2 1 876 43 13556 1428
p 2 4 888 28 11935 1498
p 2 0 620 300 1963 863
p 2 8 882 30 11881 1495
p 2 7 874 39 13164 1488
p 2 2 875 43 12620 1537
p 2 0 885 35 12461 1521
p 2 0 797 123 4066 1081
p 2 1 836 83 11444 1358
p 2 2 905 13 14050 1539
p 2 0 882 38 14497 1460
p 2 0 879 41 12195 1477
p 2 0 787 133 4442 1129
p 2 3 872 45 13592 1468
p 2 4 812 104 13040 1342
p 2 7 894 19 15301 1589
p 2 1 856 63 13639 1410
p 2 0 759 161 4354 1028
p 2 2 884 34 12674 1526
p 2 2 817 101 9595 1318
p 2 1 885 34 11025 1538
p 2 1 886 33 12654 1536
p 2 0 807 113 5931 1150
p 2 5 897 18 14460 1557
p 2 2 833 85 10237 1329
p 2 5 881 34 11924 1517
p 2 1 893 26 12794 1552
p 2 0 820 100 5302 1181
p 2 3 882 35 15256 1533
p 2 1 854 65 12351 1457
p 2 9 888 23 13923 1592
p 2 2 883 35 14219 1517
p 2 0 797 123 4010 1104
p 2 4 873 43 12612 1538
p 2 1 790 129 8889 1321
p 2 3 849 68 11795 1466
p 2 2 847 71 10509 1451
p 2 0 752 168 4221 1043
p 2 3 850 67 9827 1411
p 2 3 799 118 9569 1293
p 2 1 833 86 8181 1330
p 2 3 908 9 11946 1683
p 2 0 793 127 4503 1133
p 2 3 888 29 12263 1449
p 2 1 829 90 7082 1258
p 2 0 899 21 11080 1459
p 2 0 883 37 10644 1470
p 2 0 688 232 2518 942
p 2 0 862 58 9920 1385
p 2 1 833 86 10013 1315
p 2 0 835 85 12575 1362
p 2 0 848 72 10276 1382
p 2 0 635 285 1957 905
p 2 1 830 89 7091 1313
p 2 0 800 120 6056 1256
p 2 1 875 44 9683 1416
p 2 0 898 22 10495 1456
p 2 0 816 104 4552 1169
p 2 1 891 28 13525 1549
p 2 2 863 55 11764 1406
p 2 0 872 48 9142 1409
p 2 0 873 47 10235 1419
p 2 0 739 181 4420 1024
p 2 0 879 41 9419 1390
p 2 0 876 44 9108 1392
p 2 1 847 72 6387 1326
p 2 0 838 82 7002 1341
p 2 0 647 273 1864 919
p 2 1 774 145 5280 1157
p 2 2 873 45 9262 1385
p 2 0 885 35 8021 1393
p 2 0 850 70 8649 1297
p 2 0 883 37 6266 1343
p 2 0 798 122 5931 1158
p 2 23 806 91 5806 1476
p 2 0 873 47 6705 1414
p 2 0 872 48 5991 1342
p 2 0 650 270 2233 917
p 2 0 868 52 6896 1386
p 2 0 827 93 5303 1222
p 2 0 839 81 4955 1310
p 2 0 816 104 3817 1245
p 2 0 627 293 1701 906
